Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T012_008,SE_T018_001,SE_T018_002,SE_T018_003,SE_T018_004,SE_T018_005,SE_T018_006,SE_T018_007,SE_T018_008,SE_T018_009,SE_T020_001,SE_T020_002,SE_T020_003,SE_T020_004,SE_T020_005,SE_T020_006,SE_T020_007,SE_T020_008,SE_T021_001,SE_T021_002,SE_T021_003,SE_T022_001,SE_T022_002,SE_T022_003,SE_T094_001,SE_T155_001,SE_T156_001,SE_T156_002,SE_T156_003,SE_T157_001,SE_T157_002,SE_T157_003,SE_T158_001,SE_T158_002,SE_T158_003,SE_T158_004
"34005702500","Census Tract 7025","Census Tract 7025, Burlington County, New Jersey","00","34","005","702500",6200.551,6200.551,4851.866,729.8295,13.99673,335.9215,0,88.97921,179.9579,2225.47997877197,1638.61710925753,1362.68158628311,275.935522974422,87.9794421077867,187.956080866636,586.862869514441,337.921039004908,248.941830509534,2225.47997877197,1769.58650603162,303.9289818269,2.99929916276546,81.9808437822559,0,24.9941596897122,41.9901882787164,2225.47997877197,85.9799093326098,2139.50006943936,2225.47997877197,1720.59795303978,504.88202573219,68323.6665172571,2311.45988810458,2225.47997877197,1567.63369573875,657.846283033224,2311.45988810458,2225.47997877197,85.9799093326098,85.9799093326098,37.9911227283625,10.9974302634733,36.9913563407739
"34005702601","Census Tract 7026.01","Census Tract 7026.01, Burlington County, New Jersey","00","34","005","702601",4471.039,4471.039,3483.803,628.1342,12.00241,81.05327,1.000052,143.0154,122.0299,1729.37167359864,1195.2755262164,937.228013754892,258.047512461505,69.0141208569939,189.033391604512,534.096147382239,257.053690292142,277.042457090097,1729.37167359864,1411.29210398612,224.054581269868,2.00058108749891,24.0130982148617,0,43.0043947278806,25.0069143124111,1729.37167359864,69.0149078669465,1660.35676573169,1729.37167359864,1384.28374078096,345.08793281768,60218.0879704393,1805.38530822818,1729.37167359864,1301.27177366762,428.099899931015,1805.38530822818,1729.37167359864,76.0136346295482,76.0136346295482,29.0056453501803,19.0018457745621,28.0061435048057
"34005702603","Census Tract 7026.03","Census Tract 7026.03, Burlington County, New Jersey","00","34","005","702603",2708,2708,1973,561,17,11,4,46,96,878,558,314,244,54,190,320,167,153,878,720,116,9,2,1,10,20,878,52,826,878,696,182,50573.2456140351,992,878,414,464,992,878,114,114,39,14,61
"34005702700","Census Tract 7027","Census Tract 7027, Burlington County, New Jersey","00","34","005","702700",7213.854,7213.854,5107.826,1534.286,19.99136,218.9036,2.998589,131.9384,197.911,2523.8970387186,1965.14523949125,1570.32326648579,394.821973005464,66.9713456169792,327.850627388484,558.751799227344,225.901111210942,332.850688016403,2523.8970387186,1810.22784891455,563.7368970104,7.99646788220834,58.973869315482,1.43536627110641E-07,40.9809418452557,41.9810136071626,2523.8970387186,128.940310562064,2394.95672815654,2523.8970387186,1744.25812955429,779.63890916431,75241.5469057378,2579.87379470468,2523.8970387186,2348.97174832246,174.925290396141,2579.87379470468,2523.8970387186,55.9767559860814,55.9767559860814,2.99905878038001,12.9945052124005,39.9831919933009
"34005702801","Census Tract 7028.01","Census Tract 7028.01, Burlington County, New Jersey","00","34","005","702801",2299.544,2299.544,571.9262,1542.675,3.996871,25.06112,0.001833474,67.94773,87.9353,748.883544270856,643.796989686756,471.902641049014,171.894348637741,40.9816831954372,130.912665442304,105.0865545841,45.0422678369996,60.0442867471005,748.883544270856,211.30937918865,492.580025931322,0.999676225567523,6.01776719629083,0.000458368439202089,15.9911526615668,21.9850846990191,748.883544270856,27.9946012634043,720.888943007452,748.883544270856,200.31156560209,548.571978668766,77160.8247530381,770.89429760247,748.883544270856,704.761196551002,44.1223477198532,770.89429760247,748.883544270856,22.0107533316144,22.0107533316144,0.0192514744464877,8.0010767520538,13.9904251051141
"34005702802","Census Tract 7028.02","Census Tract 7028.02, Burlington County, New Jersey","00","34","005","702802",3583,3583,817,2455,26,71,0,86,128,1136,962,679,283,57,226,174,52,122,1136,300,763,7,15,0,21,30,1136,62,1074,1136,280,856,64439.8230088496,1170,1136,1065,71,1170,1136,34,34,2,17,15
"34005702803","Census Tract 7028.03","Census Tract 7028.03, Burlington County, New Jersey","00","34","005","702803",4079.3,4079.3,1052.212,2703.064,14.00083,70.00909,0.0001245416,88.00548,152.0082,1355.10482254652,1116.08161628771,820.065218305183,296.016397982526,84.0027814299473,212.013616552578,239.023206258815,85.0093821368374,154.013824121978,1355.10482254652,408.075181636339,865.023413828214,4.00033211103849,17.0024493189089,0,33.0017020690723,28.0017435829521,1355.10482254652,69.0053552904957,1286.09946725602,1355.10482254652,383.072441720271,972.032380826249,72796.369276202,1405.10714732379,1355.10482254652,1277.09755761756,78.007264928967,1405.10714732379,1355.10482254652,50.0023247772694,50.0023247772694,5.00012454163943,32.0005396804375,13.0016605551925
"34005702804","Census Tract 7028.04","Census Tract 7028.04, Burlington County, New Jersey","00","34","005","702804",2945,2945,857,1884,6,27,0,83,88,990,806,596,210,49,161,184,71,113,990,340,606,2,6,0,18,18,990,40,950,990,326,664,65627.6381909548,1017,990,931,59,1017,990,27,27,2,21,4
"34005702805","Census Tract 7028.05","Census Tract 7028.05, Burlington County, New Jersey","00","34","005","702805",4044,4044,1001,2610,5,85,1,134,208,1278,1045,756,289,61,228,233,82,151,1278,390,793,1,25,0,32,37,1278,69,1209,1278,364,914,62189.609375,1317,1278,1201,77,1317,1278,39,39,1,16,22
"34005702806","Census Tract 7028.06","Census Tract 7028.06, Burlington County, New Jersey","00","34","005","702806",4032,4032,1022,2637,13,78,3,127,152,1220,1014,701,313,64,249,206,91,115,1220,368,768,5,17,2,31,29,1220,63,1157,1220,346,874,62705.766062603,1275,1220,1109,111,1275,1220,55,55,6,24,25
"34005702807","Census Tract 7028.07","Census Tract 7028.07, Burlington County, New Jersey","00","34","005","702807",2777.207,2777.207,827.7007,1686.152,5.004587,48.15779,4.000917,81.07155,125.1193,888.550341834876,707.124685851809,457.808195950607,249.316489901202,70.0761410486951,179.240348852507,181.425655983066,72.1917286647863,109.23392731828,888.550341834876,299.004511425556,526.454094206073,3,14.0357771192664,1.00091736203247,26.0247687748767,19.0302729470715,888.550341834876,49.0513722738184,839.498969561058,888.550341834876,283.983412098809,604.566929736067,63229.9115008949,935.595292574467,888.550341834876,796.001759339458,92.5485824954175,935.595292574467,888.550341834876,47.0449507395911,47.0449507395911,2.03394239520142,22.0027520860974,23.0082562582922
"34005702808","Census Tract 7028.08","Census Tract 7028.08, Burlington County, New Jersey","00","34","005","702808",3506,3506,765,2363,4,88,1,93,192,1107,912,611,301,70,231,195,90,105,1107,311,709,2,23,0,23,39,1107,55,1052,1107,291,816,58824.9774571686,1155,1107,1019,88,1155,1107,48,48,0,21,27
"34005702809","Census Tract 7028.09","Census Tract 7028.09, Burlington County, New Jersey","00","34","005","702809",1480,1480,381,994,6,4,1,30,64,602,403,183,220,24,196,199,71,128,602,194,380,2,0,1,11,14,602,18,584,602,189,413,54399.5065789474,652,602,471,131,652,602,50,50,5,25,20
"34005702810","Census Tract 7028.10","Census Tract 7028.10, Burlington County, New Jersey","00","34","005","702810",1507,1507,352,1070,2,15,0,24,44,469,409,332,77,16,61,60,24,36,469,143,303,0,4,0,7,12,469,21,448,469,138,331,81875.2688172043,485,469,451,18,485,469,16,16,0,7,9
"34005702811","Census Tract 7028.11","Census Tract 7028.11, Burlington County, New Jersey","00","34","005","702811",2759.475,2759.475,501.3363,2076.101,14.00132,51.01441,2.000197,52.00869,63.01303,920.166189827573,763.129397703369,612.103399690739,151.02599801263,32.0044097894841,119.021588223146,157.036792124203,63.0148748122897,94.0219173119136,920.166189827573,200.119195951578,675.037121212971,8.00052654202795,14.0038832474562,0,6.00269852789326,17.0027643456468,920.166189827573,31.0084904902008,889.157699337372,920.166189827573,188.114851979847,732.051337847726,80247.1806229434,943.169875621769,920.166189827573,888.154671720711,32.0115181068615,943.169875621769,920.166189827573,23.0036857941957,23.0036857941957,1.00019745326048,13.0008556307954,9.00263271013978
"34005702905","Census Tract 7029.05","Census Tract 7029.05, Burlington County, New Jersey","00","34","005","702905",4156.334,4156.334,3747.891,196.7318,1.997277,145.8013,0,22.96869,40.94419,1752.61094477724,1108.48897361979,954.698611513983,153.790362105809,32.9550775941019,120.835284511707,644.121971157447,315.5698339314,328.552137226047,1752.61094477724,1591.83011166662,78.8924584828501,0.998638714972786,57.9210454684216,0,8.98774843475507,13.980942009619,1752.61094477724,34.9523550240475,1717.65858975319,1752.61094477724,1566.8641437923,185.74680098494,81028.2943525384,1801.54424181091,1752.61094477724,1166.41001908821,586.200925689025,1801.54424181091,1752.61094477724,48.9332970336665,48.9332970336665,17.9754968695101,10.9850258647006,19.9727742994557
"34005702906","Census Tract 7029.06","Census Tract 7029.06, Burlington County, New Jersey","00","34","005","702906",2218.579,2218.579,1991.031,116.2636,1.002684,71.19598,0,6.031075,33.05452,666.363135002651,559.489244026561,487.282416758648,72.206827267914,24.0439855304724,48.1628417374416,106.87389097609,49.4282532812723,57.4456376948176,666.363135002651,616.145919937073,24.1066046417243,0.00136128502721455,20.078173802057,0,1.01221252876886,5.01886280800065,666.363135002651,7.04737172062002,659.315763282031,666.363135002651,610.112122030249,56.251012972402,89659.1464416679,696.428666874702,666.363135002651,637.565153713006,28.797981289645,696.428666874702,666.363135002651,30.0655318720514,30.0655318720514,6.02426891163344,11.0145447340626,13.0267182263554
"34005702907","Census Tract 7029.07","Census Tract 7029.07, Burlington County, New Jersey","00","34","005","702907",3092,3092,2936,74,1,56,0,10,15,1254,965,871,94,25,69,289,68,221,1254,1205,29,0,18,0,0,2,1254,9,1245,1254,1196,58,81636.7588932806,1268,1254,1215,39,1268,1254,14,14,1,8,5
"34005702908","Census Tract 7029.08","Census Tract 7029.08, Burlington County, New Jersey","00","34","005","702908",4516,4516,4234,139,0,114,0,11,18,1937,1347,1249,98,15,83,590,101,489,1937,1848,40,0,40,0,3,6,1937,13,1924,1937,1837,100,74928.7518948964,1991,1937,1883,54,1991,1937,54,54,2,21,31
"34005702909","Census Tract 7029.09","Census Tract 7029.09, Burlington County, New Jersey","00","34","005","702909",5983,5983,4969,503,4,355,2,45,105,2391,1682,1369,313,66,247,709,251,458,2391,2063,186,2,102,1,15,22,2391,52,2339,2391,2031,360,78251.2379353756,2447,2391,2172,219,2447,2391,56,56,10,28,18
"34005702910","Census Tract 7029.10","Census Tract 7029.10, Burlington County, New Jersey","00","34","005","702910",4719,4719,4161,265,7,190,1,30,65,1714,1273,1093,180,36,144,441,187,254,1714,1548,94,4,47,0,8,13,1714,21,1693,1714,1537,177,111142.81559046,1756,1714,1569,145,1756,1714,42,42,6,11,25
"34005702913","Census Tract 7029.13","Census Tract 7029.13, Burlington County, New Jersey","00","34","005","702913",3778.904,3778.904,3268.133,312.2771,6.014969,103.7582,0.5012474,31.07734,57.1422,1724.79230669499,1008.50977072663,807.509562942644,201.000207783986,53.6334719024599,147.366735881525,716.282535968366,302.753430178372,413.529105789994,1724.79230669499,1496.7247392593,152.880457292059,2.00498960383028,43.6085238833085,0.501247400957569,12.5311850239392,16.5411642315998,1724.79230669499,39.0972972746904,1685.6950094203,1724.79230669499,1471.16112181047,253.63118488452,65262.260313771,1857.12162054779,1724.79230669499,1313.76943790979,411.022868785207,1857.12162054779,1724.79230669499,132.329313852798,132.329313852798,61.653430317781,28.0698544536239,42.6060290813933
"34005702914","Census Tract 7029.14","Census Tract 7029.14, Burlington County, New Jersey","00","34","005","702914",3760,3760,3251.784,310.7149,5.984879,103.2392,0.4987399,30.92187,56.85635,1716.16394747314,1003.46465048415,803.469956227618,199.994694256533,53.3651677941372,146.629526462396,712.699296988992,301.238891099616,411.460405889376,1716.16394747314,1489.23729937658,152.115665207587,1.99495954370606,43.3903700756069,0.498739885926516,12.4684971481629,16.458416235575,1716.16394747314,38.9017111022683,1677.26223637087,1716.16394747314,1463.80156519432,252.36238227882,65262.2603137708,1847.83127735774,1716.16394747314,1307.1972410134,408.966706459743,1847.83127735774,1716.16394747314,131.6673298846,131.6673298846,61.3450059689615,27.9294336118849,42.3928903037538
"34005702915","Census Tract 7029.15","Census Tract 7029.15, Burlington County, New Jersey","00","34","005","702915",4413,4413,3573.112,478.9901,6.070151,215.2145,4.414655,38.0764,97.12242,1883.95423283731,1167.12454670501,882.931099162186,284.193447542828,60.1496811304238,224.043766412405,716.829686132299,326.132674753032,390.697011379267,1883.95423283731,1574.37651619357,201.97048893335,2.75915968488183,64.0125046892585,1.10366387395273,9.93297486557459,29.7989245967238,1883.95423283731,42.4910591471802,1841.46317369013,1883.95423283731,1546.78491934475,337.16931349256,70999.7361477574,1930.30811554333,1883.95423283731,1433.10754032762,450.846692509691,1930.30811554333,1883.95423283731,46.3538827060147,46.3538827060147,15.4512942353382,10.484806802551,20.4177816681255
"34005702917","Census Tract 7029.17","Census Tract 7029.17, Burlington County, New Jersey","00","34","005","702917",1947,1947,1576.444,211.3287,2.678129,94.95186,1.94773,16.79917,42.85007,831.193947730397,514.931224209077,389.546079779917,125.385144429161,26.5378266850068,98.8473177441539,316.26272352132,143.888583218706,172.374140302613,831.193947730397,694.609353507564,89.108665749656,1.21733149931224,28.242090784044,0.486932599724896,4.38239339752406,13.1471801925722,831.193947730397,18.7469050894085,812.447042640988,831.193947730397,682.436038514442,148.757909215955,70999.7361477572,851.645116918843,831.193947730397,632.281980742777,198.91196698762,851.645116918843,831.193947730397,20.4511691884456,20.4511691884456,6.81705639614854,4.62585969738651,9.00825309491058
"34005702918","Census Tract 7029.18","Census Tract 7029.18, Burlington County, New Jersey","00","34","005","702918",1637.572,1637.572,1325.971,177.7047,2.252627,79.84595,1.637614,14.12715,36.03296,699.048863387932,433.113123905032,327.679003363754,105.434120541278,22.315670312886,83.1184502283918,265.935739482901,120.990546504866,144.945192978034,699.048863387932,584.198007722909,74.9285636286204,1.02396283413691,23.7485826550143,0.40940352632237,3.6855397735633,11.054803247366,699.048863387932,15.7661219283901,683.282741459542,699.048863387932,573.959741436533,125.089121951399,71009.6455606296,716.264696336697,699.048863387932,531.78709206035,167.261771327582,716.264696336697,699.048863387932,17.2158329487648,17.2158329487648,5.7339194601681,3.89977592167513,7.58213756692154
"34005703000","Census Tract 7030","Census Tract 7030, Burlington County, New Jersey","00","34","005","703000",4126.059,4126.059,3882.042,110.0111,4.000292,70.00327,1.271312E-05,21.00051,39.00112,1477.0266130672,1150.01991232927,997.020406520894,152.999505808372,46.9992819707084,106.000223837664,327.006700737932,154.001558587809,173.005142150122,1477.0266130672,1405.01989804578,38.0047500750896,1.00019822202464,21.001049156144,1.27131159157736E-05,5.00037932304823,7.00032553199448,1477.0266130672,21.0013849732037,1456.025228094,1477.0266130672,1390.01884007387,87.00777299333,78307.34497289,1555.03426039391,1477.0266130672,1319.01834220483,158.008270862364,1555.03426039391,1477.0266130672,78.0076473267093,78.0076473267093,7.00214506508143,14.0048011663085,57.0007010953194
"34005703102","Census Tract 7031.02","Census Tract 7031.02, Burlington County, New Jersey","00","34","005","703102",1259.144,1259.144,1160.212,51.96468,1.998642,26.98166,0,5.995925,11.99185,433.705255026998,371.747361451713,343.766377256422,27.9809841952902,6.99524604882255,20.9857381464677,61.9578935752855,25.9823424670552,35.9755511082303,433.705255026998,404.724949967591,16.9884546899976,0.999320864117508,6.99524604882256,0,1.99864172823502,1.99864172823502,433.705255026998,8.99388777705757,424.71136724994,433.705255026998,397.729703918768,35.97555110823,104800.66518847,479.674014776404,433.705255026998,388.735816141711,44.9694388852879,479.674014776404,433.705255026998,45.9687597494054,45.9687597494054,4.99660432058754,22.9843798747027,17.9877755541152
"34005703103","Census Tract 7031.03","Census Tract 7031.03, Burlington County, New Jersey","00","34","005","703103",4095.134,4095.134,3129.322,616.8738,9.791648,145.5395,0.8901498,85.89946,106.818,1555.98193466227,1049.48667103365,806.920837397795,242.565833635851,61.8654144502446,180.700419185607,506.495263628622,220.312087430727,286.183176197894,1555.98193466227,1204.81781954541,250.577182269696,3.11552446871735,41.3919679415305,0,27.5946452943537,28.4847951425587,1555.98193466227,71.2119878563966,1484.76994680587,1555.98193466227,1170.99212531362,384.98980934865,63128.6551421037,1602.26972676892,1555.98193466227,985.840956886991,570.140977775276,1602.26972676892,1555.98193466227,46.2877921066578,46.2877921066578,18.6931468123041,12.0170229507669,15.5776223435868
"34005703104","Census Tract 7031.04","Census Tract 7031.04, Burlington County, New Jersey","00","34","005","703104",5117.833,5117.833,3911.802,770.4071,12.31355,181.42,1.109227,107.4331,133.3477,1944.37960536335,1311.34621549501,1008.10614565385,303.240069841154,77.3603280838606,225.879741757294,633.03338986835,275.425662087649,357.6077277807,1944.37960536335,1506.23912791395,312.613578424308,3.8963404929687,51.6226022273787,0,34.4562704465846,35.5516858581679,1944.37960536335,88.8794867633866,1855.50011859996,1944.37960536335,1464.03145652441,480.34814883894,63098.9626880873,2002.42863801769,1944.37960536335,1232.63623434186,711.74337102149,2002.42863801769,1944.37960536335,58.0490326543309,58.0490326543309,23.3641533634982,15.1013625343495,19.5835167564832
